Store,Date,DayOfWeek,Year,Month,Day,Promo,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
480,2025-10-17,5,2025,10,17,0,0,a,a,300.0,11.0,2012.0,0,,,
481,2025-09-18,4,2025,9,18,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-09-19,5,2025,9,19,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-09-20,6,2025,9,20,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-09-21,7,2025,9,21,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-09-22,1,2025,9,22,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-09-23,2,2025,9,23,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-09-24,3,2025,9,24,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-09-25,4,2025,9,25,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-09-26,5,2025,9,26,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-09-27,6,2025,9,27,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-09-28,7,2025,9,28,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-09-29,1,2025,9,29,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-09-30,2,2025,9,30,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-10-01,3,2025,10,1,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-10-02,4,2025,10,2,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-10-03,5,2025,10,3,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-10-04,6,2025,10,4,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-10-05,7,2025,10,5,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-10-06,1,2025,10,6,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-10-07,2,2025,10,7,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-10-08,3,2025,10,8,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-10-09,4,2025,10,9,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-10-10,5,2025,10,10,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-10-11,6,2025,10,11,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-10-12,7,2025,10,12,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-10-13,1,2025,10,13,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-10-14,2,2025,10,14,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-10-15,3,2025,10,15,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-10-16,4,2025,10,16,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
481,2025-10-17,5,2025,10,17,0,0,c,c,7470.0,,,1,44.0,2012.0,"Feb,May,Aug,Nov"
482,2025-09-18,4,2025,9,18,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-09-19,5,2025,9,19,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-09-20,6,2025,9,20,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-09-21,7,2025,9,21,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-09-22,1,2025,9,22,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-09-23,2,2025,9,23,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-09-24,3,2025,9,24,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-09-25,4,2025,9,25,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-09-26,5,2025,9,26,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-09-27,6,2025,9,27,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-09-28,7,2025,9,28,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-09-29,1,2025,9,29,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-09-30,2,2025,9,30,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-10-01,3,2025,10,1,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-10-02,4,2025,10,2,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-10-03,5,2025,10,3,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-10-04,6,2025,10,4,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-10-05,7,2025,10,5,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-10-06,1,2025,10,6,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-10-07,2,2025,10,7,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-10-08,3,2025,10,8,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-10-09,4,2025,10,9,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-10-10,5,2025,10,10,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-10-11,6,2025,10,11,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-10-12,7,2025,10,12,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-10-13,1,2025,10,13,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-10-14,2,2025,10,14,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-10-15,3,2025,10,15,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-10-16,4,2025,10,16,0,0,c,a,2550.0,10.0,2005.0,0,,,
482,2025-10-17,5,2025,10,17,0,0,c,a,2550.0,10.0,2005.0,0,,,
483,2025-09-18,4,2025,9,18,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-09-19,5,2025,9,19,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-09-20,6,2025,9,20,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-09-21,7,2025,9,21,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-09-22,1,2025,9,22,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-09-23,2,2025,9,23,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-09-24,3,2025,9,24,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-09-25,4,2025,9,25,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-09-26,5,2025,9,26,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-09-27,6,2025,9,27,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-09-28,7,2025,9,28,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-09-29,1,2025,9,29,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-09-30,2,2025,9,30,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-10-01,3,2025,10,1,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-10-02,4,2025,10,2,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-10-03,5,2025,10,3,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-10-04,6,2025,10,4,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-10-05,7,2025,10,5,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-10-06,1,2025,10,6,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-10-07,2,2025,10,7,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-10-08,3,2025,10,8,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-10-09,4,2025,10,9,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-10-10,5,2025,10,10,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-10-11,6,2025,10,11,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-10-12,7,2025,10,12,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-10-13,1,2025,10,13,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-10-14,2,2025,10,14,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-10-15,3,2025,10,15,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-10-16,4,2025,10,16,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
483,2025-10-17,5,2025,10,17,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
484,2025-09-18,4,2025,9,18,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-09-19,5,2025,9,19,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-09-20,6,2025,9,20,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-09-21,7,2025,9,21,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-09-22,1,2025,9,22,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-09-23,2,2025,9,23,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-09-24,3,2025,9,24,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-09-25,4,2025,9,25,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-09-26,5,2025,9,26,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-09-27,6,2025,9,27,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-09-28,7,2025,9,28,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-09-29,1,2025,9,29,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-09-30,2,2025,9,30,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-10-01,3,2025,10,1,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-10-02,4,2025,10,2,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-10-03,5,2025,10,3,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-10-04,6,2025,10,4,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-10-05,7,2025,10,5,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-10-06,1,2025,10,6,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-10-07,2,2025,10,7,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-10-08,3,2025,10,8,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-10-09,4,2025,10,9,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-10-10,5,2025,10,10,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-10-11,6,2025,10,11,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-10-12,7,2025,10,12,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-10-13,1,2025,10,13,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-10-14,2,2025,10,14,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-10-15,3,2025,10,15,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-10-16,4,2025,10,16,0,0,a,c,14300.0,3.0,2011.0,0,,,
484,2025-10-17,5,2025,10,17,0,0,a,c,14300.0,3.0,2011.0,0,,,
485,2025-09-18,4,2025,9,18,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-09-19,5,2025,9,19,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-09-20,6,2025,9,20,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-09-21,7,2025,9,21,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-09-22,1,2025,9,22,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-09-23,2,2025,9,23,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-09-24,3,2025,9,24,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-09-25,4,2025,9,25,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-09-26,5,2025,9,26,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-09-27,6,2025,9,27,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-09-28,7,2025,9,28,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-09-29,1,2025,9,29,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-09-30,2,2025,9,30,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-10-01,3,2025,10,1,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-10-02,4,2025,10,2,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-10-03,5,2025,10,3,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-10-04,6,2025,10,4,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-10-05,7,2025,10,5,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-10-06,1,2025,10,6,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-10-07,2,2025,10,7,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-10-08,3,2025,10,8,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-10-09,4,2025,10,9,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-10-10,5,2025,10,10,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-10-11,6,2025,10,11,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-10-12,7,2025,10,12,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-10-13,1,2025,10,13,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-10-14,2,2025,10,14,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-10-15,3,2025,10,15,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-10-16,4,2025,10,16,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
485,2025-10-17,5,2025,10,17,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
486,2025-09-18,4,2025,9,18,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-09-19,5,2025,9,19,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-09-20,6,2025,9,20,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-09-21,7,2025,9,21,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-09-22,1,2025,9,22,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-09-23,2,2025,9,23,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-09-24,3,2025,9,24,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-09-25,4,2025,9,25,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-09-26,5,2025,9,26,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-09-27,6,2025,9,27,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-09-28,7,2025,9,28,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-09-29,1,2025,9,29,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-09-30,2,2025,9,30,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-10-01,3,2025,10,1,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-10-02,4,2025,10,2,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-10-03,5,2025,10,3,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-10-04,6,2025,10,4,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-10-05,7,2025,10,5,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-10-06,1,2025,10,6,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-10-07,2,2025,10,7,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-10-08,3,2025,10,8,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-10-09,4,2025,10,9,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-10-10,5,2025,10,10,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-10-11,6,2025,10,11,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-10-12,7,2025,10,12,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-10-13,1,2025,10,13,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-10-14,2,2025,10,14,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-10-15,3,2025,10,15,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-10-16,4,2025,10,16,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
486,2025-10-17,5,2025,10,17,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
487,2025-09-18,4,2025,9,18,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-09-19,5,2025,9,19,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-09-20,6,2025,9,20,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-09-21,7,2025,9,21,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-09-22,1,2025,9,22,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-09-23,2,2025,9,23,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-09-24,3,2025,9,24,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-09-25,4,2025,9,25,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-09-26,5,2025,9,26,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-09-27,6,2025,9,27,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-09-28,7,2025,9,28,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-09-29,1,2025,9,29,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-09-30,2,2025,9,30,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-10-01,3,2025,10,1,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-10-02,4,2025,10,2,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-10-03,5,2025,10,3,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-10-04,6,2025,10,4,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-10-05,7,2025,10,5,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-10-06,1,2025,10,6,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-10-07,2,2025,10,7,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-10-08,3,2025,10,8,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-10-09,4,2025,10,9,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-10-10,5,2025,10,10,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-10-11,6,2025,10,11,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-10-12,7,2025,10,12,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-10-13,1,2025,10,13,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-10-14,2,2025,10,14,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-10-15,3,2025,10,15,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-10-16,4,2025,10,16,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
487,2025-10-17,5,2025,10,17,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
488,2025-09-18,4,2025,9,18,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-09-19,5,2025,9,19,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-09-20,6,2025,9,20,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-09-21,7,2025,9,21,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-09-22,1,2025,9,22,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-09-23,2,2025,9,23,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-09-24,3,2025,9,24,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-09-25,4,2025,9,25,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-09-26,5,2025,9,26,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-09-27,6,2025,9,27,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-09-28,7,2025,9,28,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-09-29,1,2025,9,29,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-09-30,2,2025,9,30,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-10-01,3,2025,10,1,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-10-02,4,2025,10,2,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-10-03,5,2025,10,3,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-10-04,6,2025,10,4,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-10-05,7,2025,10,5,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-10-06,1,2025,10,6,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-10-07,2,2025,10,7,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-10-08,3,2025,10,8,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-10-09,4,2025,10,9,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-10-10,5,2025,10,10,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-10-11,6,2025,10,11,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-10-12,7,2025,10,12,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-10-13,1,2025,10,13,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-10-14,2,2025,10,14,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-10-15,3,2025,10,15,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-10-16,4,2025,10,16,0,0,a,c,2890.0,4.0,2014.0,0,,,
488,2025-10-17,5,2025,10,17,0,0,a,c,2890.0,4.0,2014.0,0,,,
489,2025-09-18,4,2025,9,18,0,0,a,a,14960.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
